Mietobjektschlüssel,Buchungskreis,Wirtschaftseinheit,Mieteinheit,Konditionsart,Miete pro Monat,Grundmiete
OS 6295/10275/1376,6295,10275,1376,7005,67.46,x
OS 6295/10275/1376,6295,10275,1376,8022,48.95,
OS 6295/10275/1376,6295,10275,1376,20D6,-14.59,x
OS 6295/10275/1376,6295,10275,1376,30E5,-7.53,x
OS 6295/10275/9263,6295,10275,9263,6045,2.74,
OS 6295/10275/9096,6295,10275,9096,6045,19.09,
OS 6295/10275/9332,6295,10275,9332,2034,2.74,
OS 6295/10275/9332,6295,10275,9332,2034,2.74,
OS 6295/10275/9332,6295,10275,9332,2034,2.74,
OS 6295/10253/1033,6295,10253,1033,5027,30.56,
OS 6295/10253/1033,6295,10253,1033,7005,199.92,x
OS 6295/10253/1033,6295,10253,1033,8022,84.49,
OS 6295/10253/1223,6295,10253,1223,5027,524.51,
OS 6295/10253/1223,6295,10253,1223,7005,122.13,x
OS 6295/10253/1223,6295,10253,1223,7005,615.11,x
OS 6295/10253/1223,6295,10253,1223,7005,615.11,x
OS 6295/10253/1223,6295,10253,1223,7005,615.11,x
OS 6295/10253/1223,6295,10253,1223,7005,615.11,x
OS 6295/10253/1223,6295,10253,1223,7005,615.11,x
OS 6295/10253/1223,6295,10253,1223,7005,615.11,x
OS 6295/10253/1223,6295,10253,1223,8022,192.81,
OS 6295/10253/1223,6295,10253,1223,8022,72.50,
OS 6295/10253/1223,6295,10253,1223,8022,72.50,
OS 6295/10253/1223,6295,10253,1223,8022,72.50,
OS 6295/10253/1223,6295,10253,1223,8022,72.50,
OS 6295/10253/1223,6295,10253,1223,8022,72.50,
OS 6295/10253/1223,6295,10253,1223,8022,72.50,
OS 6295/10253/1281,6295,10253,1281,2014,391.89,
OS 6295/10253/1281,6295,10253,1281,2014,391.89,
OS 6295/10253/1281,6295,10253,1281,2014,391.89,
OS 6295/10253/1281,6295,10253,1281,3011,199.92,
OS 6295/10253/1281,6295,10253,1281,3011,227.52,
OS 6295/10253/1281,6295,10253,1281,3011,227.52,
OS 6295/10253/1281,6295,10253,1281,3011,227.52,
OS 6295/10253/1281,6295,10253,1281,7034,45.91,
OS 6295/10253/1281,6295,10253,1281,7034,73.34,
OS 6295/10253/1281,6295,10253,1281,7034,73.34,
OS 6295/10253/1281,6295,10253,1281,7034,73.34,
OS 6295/10253/1286,6295,10253,1286,2014,600.51,
OS 6295/10253/1286,6295,10253,1286,2014,600.51,
OS 6295/10253/1286,6295,10253,1286,2014,600.51,
OS 6295/10253/1286,6295,10253,1286,3011,86.76,
OS 6295/10253/1286,6295,10253,1286,3011,86.76,
OS 6295/10253/1286,6295,10253,1286,3011,86.76,
OS 6295/10253/1286,6295,10253,1286,7034,55.04,
OS 6295/10253/1286,6295,10253,1286,7034,55.04,
OS 6295/10253/1286,6295,10253,1286,7034,55.04,
OS 6295/10253/1398,6295,10253,1398,2014,"1,045.67",
OS 6295/10253/1398,6295,10253,1398,2014,"1,045.67",
OS 6295/10253/1398,6295,10253,1398,2014,"1,045.67",
OS 6295/10253/1398,6295,10253,1398,2034,84.49,
OS 6295/10253/1398,6295,10253,1398,2034,84.49,
OS 6295/10253/1398,6295,10253,1398,2034,84.49,
OS 6295/10253/1398,6295,10253,1398,3011,214.46,
OS 6295/10253/1398,6295,10253,1398,3011,119.06,
OS 6295/10253/1398,6295,10253,1398,3011,119.06,
OS 6295/10253/1398,6295,10253,1398,3011,119.06,
OS 6295/10253/1398,6295,10253,1398,7034,26.91,
OS 6295/10253/1398,6295,10253,1398,7034,90.75,
OS 6295/10253/1398,6295,10253,1398,7034,90.75,
OS 6295/10253/1398,6295,10253,1398,7034,90.75,
OS 6295/10253/1346,6295,10253,1346,2001,500.41,x
OS 6295/10253/1346,6295,10253,1346,7005,45.39,x
OS 6295/10253/1346,6295,10253,1346,7005,14.12,x
OS 6295/10253/1346,6295,10253,1346,7005,14.12,x
OS 6295/10253/1346,6295,10253,1346,7005,14.12,x
OS 6295/10253/1346,6295,10253,1346,7005,14.12,x
OS 6295/10253/1346,6295,10253,1346,7005,14.12,x
OS 6295/10253/1346,6295,10253,1346,7005,14.12,x
OS 6295/10253/1346,6295,10253,1346,8022,32.49,
OS 6295/10253/1346,6295,10253,1346,8022,0.92,
OS 6295/10253/1346,6295,10253,1346,8022,0.92,
OS 6295/10253/1346,6295,10253,1346,8022,0.92,
OS 6295/10253/1346,6295,10253,1346,8022,0.92,
OS 6295/10253/1346,6295,10253,1346,8022,0.92,
OS 6295/10253/1346,6295,10253,1346,8022,0.92,
OS 6295/10253/1346,6295,10253,1346,20D6,-0.39,x
OS 6295/10253/1195,6295,10253,1195,2014,649.73,
OS 6295/10253/1195,6295,10253,1195,2014,649.73,
OS 6295/10253/1195,6295,10253,1195,2014,649.73,
OS 6295/10253/1195,6295,10253,1195,3011,167.39,
OS 6295/10253/1195,6295,10253,1195,3011,167.39,
OS 6295/10253/1195,6295,10253,1195,3011,167.39,
OS 6295/10253/1195,6295,10253,1195,7034,52.01,
OS 6295/10253/1195,6295,10253,1195,7034,52.01,
OS 6295/10253/1195,6295,10253,1195,7034,52.01,
OS 6295/10253/1292,6295,10253,1292,5027,851.61,
OS 6295/10253/1292,6295,10253,1292,7005,199.92,x
OS 6295/10253/1292,6295,10253,1292,7005,255.71,x
OS 6295/10253/1292,6295,10253,1292,7005,255.71,x
OS 6295/10253/1292,6295,10253,1292,7005,255.71,x
OS 6295/10253/1292,6295,10253,1292,8022,108.01,
OS 6295/10253/1292,6295,10253,1292,8022,66.57,
OS 6295/10253/1292,6295,10253,1292,8022,66.57,
OS 6295/10253/1292,6295,10253,1292,8022,66.57,
OS 6295/10253/1292,6295,10253,1292,2014,310.55,
OS 6295/10253/1292,6295,10253,1292,2014,310.55,
OS 6295/10253/1292,6295,10253,1292,3011,227.52,
OS 6295/10253/1292,6295,10253,1292,3011,227.52,
OS 6295/10253/1292,6295,10253,1292,7034,72.50,
OS 6295/10253/1292,6295,10253,1292,7034,72.50,
OS 6295/10253/1177,6295,10253,1177,2001,244.62,x
OS 6295/10253/1177,6295,10253,1177,7005,139.41,x
OS 6295/10253/1177,6295,10253,1177,7005,30.26,x
OS 6295/10253/1177,6295,10253,1177,7005,30.26,x
OS 6295/10253/1177,6295,10253,1177,7005,30.26,x
OS 6295/10253/1177,6295,10253,1177,7005,30.26,x
OS 6295/10253/1177,6295,10253,1177,7005,30.26,x
OS 6295/10253/1177,6295,10253,1177,7005,30.26,x
OS 6295/10253/1177,6295,10253,1177,8022,57.61,
OS 6295/10253/1177,6295,10253,1177,8022,58.89,
OS 6295/10253/1177,6295,10253,1177,8022,58.89,
OS 6295/10253/1177,6295,10253,1177,8022,58.89,
OS 6295/10253/1177,6295,10253,1177,8022,58.89,
OS 6295/10253/1177,6295,10253,1177,8022,58.89,
OS 6295/10253/1177,6295,10253,1177,8022,58.89,
OS 6295/10253/1376,6295,10253,1376,2001,35.27,x
OS 6295/10253/1376,6295,10253,1376,7005,86.76,x
OS 6295/10253/1376,6295,10253,1376,7005,68.36,x
OS 6295/10253/1376,6295,10253,1376,7005,68.36,x
OS 6295/10253/1376,6295,10253,1376,7005,68.36,x
OS 6295/10253/1376,6295,10253,1376,7005,68.36,x
OS 6295/10253/1376,6295,10253,1376,7005,68.36,x
OS 6295/10253/1376,6295,10253,1376,7005,68.36,x
OS 6295/10253/1376,6295,10253,1376,8022,35.15,
OS 6295/10253/1376,6295,10253,1376,8022,14.03,
OS 6295/10253/1376,6295,10253,1376,8022,14.03,
OS 6295/10253/1376,6295,10253,1376,8022,14.03,
OS 6295/10253/1376,6295,10253,1376,8022,14.03,
OS 6295/10253/1376,6295,10253,1376,8022,14.03,
OS 6295/10253/1376,6295,10253,1376,8022,14.03,
OS 6295/10253/1376,6295,10253,1376,20D6,-6.76,x
OS 6295/10253/9263,6295,10253,9263,2034,14.38,
OS 6295/10253/9263,6295,10253,9263,2034,14.38,
OS 6295/10253/9263,6295,10253,9263,2034,14.38,
OS 6295/10253/9096,6295,10253,9096,6045,2.74,
OS 6295/10253/9332,6295,10253,9332,2034,29.31,
OS 6295/10253/9332,6295,10253,9332,2034,29.31,
OS 6295/10253/9332,6295,10253,9332,2034,29.31,
OS 6295/10253/9158,6295,10253,9158,2034,14.03,
OS 6295/10253/9158,6295,10253,9158,2034,14.03,
OS 6295/10253/9158,6295,10253,9158,2034,14.03,
OS 6295/10253/9364,6295,10253,9364,2034,14.03,
OS 6295/10253/9364,6295,10253,9364,2034,14.03,
OS 6295/10253/9364,6295,10253,9364,2034,14.03,
OS 6295/10253/9364,6295,10253,9364,8010,2.88,
OS 6295/10253/9364,6295,10253,9364,8010,2.88,
OS 6295/10253/9364,6295,10253,9364,8010,2.88,
OS 6295/10253/9298,6295,10253,9298,2034,14.38,
OS 6295/10253/9298,6295,10253,9298,2034,14.38,
OS 6295/10253/9298,6295,10253,9298,2034,14.38,
OS 6295/10253/9376,6295,10253,9376,6045,14.03,
OS 6295/10253/9470,6295,10253,9470,6045,14.03,
OS 6295/10253/9256,6295,10253,9256,2034,2.74,
OS 6295/10253/9256,6295,10253,9256,2034,2.74,
OS 6295/10253/9256,6295,10253,9256,2034,2.74,
OS 6295/10253/9180,6295,10253,9180,2034,14.03,
OS 6295/10253/9180,6295,10253,9180,2034,14.03,
OS 6295/10253/9180,6295,10253,9180,2034,14.03,
OS 6295/10253/9529,6295,10253,9529,2034,14.03,
OS 6295/10253/9529,6295,10253,9529,2034,14.03,
OS 6295/10253/9529,6295,10253,9529,2034,14.03,
OS 6295/10253/9449,6295,10253,9449,2034,14.38,
OS 6295/10253/9449,6295,10253,9449,2034,14.38,
OS 6295/10253/9449,6295,10253,9449,2034,14.38,
OS 6295/10253/9237,6295,10253,9237,2034,14.38,
OS 6295/10253/9237,6295,10253,9237,2034,14.38,
OS 6295/10253/9237,6295,10253,9237,2034,14.38,
OS 6295/10204/1033,6295,10204,1033,2001,"1,625.77",x
OS 6295/10204/1033,6295,10204,1033,7005,217.78,x
OS 6295/10204/1033,6295,10204,1033,8022,58.01,
OS 6295/10204/1033,6295,10204,1033,20D6,-34.01,x
OS 6295/10204/1223,6295,10204,1223,2001,850.35,x
OS 6295/10204/1223,6295,10204,1223,7005,27.50,x
OS 6295/10204/1223,6295,10204,1223,8022,24.96,
OS 6295/10204/1286,6295,10204,1286,2001,126.37,x
OS 6295/10204/1286,6295,10204,1286,7005,27.50,x
OS 6295/10204/1286,6295,10204,1286,8022,81.87,
OS 6295/10204/1286,6295,10204,1286,20D6,-46.34,x
OS 6295/10204/1398,6295,10204,1398,2001,"1,076.02",x
OS 6295/10204/1398,6295,10204,1398,7005,298.36,x
OS 6295/10204/1398,6295,10204,1398,8022,14.42,
OS 6295/10204/1398,6295,10204,1398,20D6,-18.57,x
OS 6295/10204/1346,6295,10204,1346,2001,292.34,x
OS 6295/10204/1346,6295,10204,1346,7005,78.51,x
OS 6295/10204/1346,6295,10204,1346,8022,23.21,
OS 6295/10204/1346,6295,10204,1346,20D6,-44.12,x
OS 6295/10260/1033,6295,10260,1033,2001,"1,214.96",x
OS 6295/10260/1033,6295,10260,1033,7005,298.36,x
OS 6295/10260/1033,6295,10260,1033,8022,67.46,
OS 6295/10260/1033,6295,10260,1033,70C0,8.87,
OS 6295/10260/1033,6295,10260,1033,20D6,-24.37,x
OS 6295/10260/1033,6295,10260,1033,2001,774.69,x
OS 6295/10260/1033,6295,10260,1033,7005,97.17,x
OS 6295/10260/1033,6295,10260,1033,8022,78.40,
OS 6295/10260/1033,6295,10260,1033,20D6,-166.35,x
OS 6295/10260/1223,6295,10260,1223,2001,677.80,x
OS 6295/10260/1223,6295,10260,1223,7005,131.32,x
OS 6295/10260/1223,6295,10260,1223,8022,45.99,
OS 6295/10260/1223,6295,10260,1223,20D6,-35.37,x
OS 6295/10260/1281,6295,10260,1281,2001,112.38,x
OS 6295/10260/1281,6295,10260,1281,7005,30.13,x
OS 6295/10260/1281,6295,10260,1281,8022,17.77,
OS 6295/10260/1281,6295,10260,1281,20D6,-32.46,x
OS 6295/10260/1286,6295,10260,1286,2001,966.33,x
OS 6295/10260/1286,6295,10260,1286,7005,30.13,x
OS 6295/10260/1286,6295,10260,1286,8022,72.65,
OS 6295/10260/1398,6295,10260,1398,2001,"1,092.21",x
OS 6295/10260/1398,6295,10260,1398,7005,84.99,x
OS 6295/10260/1398,6295,10260,1398,8022,70.83,
OS 6295/10260/1398,6295,10260,1398,20D6,-22.01,x
OS 6295/10260/1346,6295,10260,1346,2001,115.59,x
OS 6295/10260/1346,6295,10260,1346,7005,214.60,x
OS 6295/10260/1346,6295,10260,1346,8022,70.76,
OS 6295/10260/1346,6295,10260,1346,20D6,-14.27,x
OS 6295/10260/9263,6295,10260,9263,6045,14.03,
OS 6295/10260/9096,6295,10260,9096,6045,14.03,
OS 6295/10260/9251,6295,10260,9251,6045,14.03,
OS 6295/10260/9332,6295,10260,9332,6045,7.84,
OS 6295/10289/1033,6295,10289,1033,40L8,284.12,
OS 6295/10289/1223,6295,10289,1223,40L8,247.13,
OS 6295/10289/1281,6295,10289,1281,2001,295.61,x
OS 6295/10289/1281,6295,10289,1281,7005,66.91,x
OS 6295/10289/1281,6295,10289,1281,8022,15.84,
OS 6295/10289/1281,6295,10289,1281,30E5,-13.74,x
OS 6295/10289/1286,6295,10289,1286,2001,820.07,x
OS 6295/10289/1286,6295,10289,1286,7005,67.46,x
OS 6295/10289/1286,6295,10289,1286,8022,72.09,
OS 6295/10289/1286,6295,10289,1286,20D6,-136.32,x
OS 6295/10289/1398,6295,10289,1398,2001,157.86,x
OS 6295/10289/1398,6295,10289,1398,7005,14.86,x
OS 6295/10289/1398,6295,10289,1398,8022,14.03,
OS 6295/10289/1398,6295,10289,1398,20D6,-1.60,x
OS 6295/10289/1398,6295,10289,1398,30E5,-102.57,x
OS 6295/10289/1346,6295,10289,1346,8022,2.74,
OS 6295/10289/1346,6295,10289,1346,70C0,84.49,
OS 6295/10289/1346,6295,10289,1346,20D6,-34.29,x
OS 6295/10289/1346,6295,10289,1346,40L8,16.65,
OS 6295/10289/1195,6295,10289,1195,2001,249.26,x
OS 6295/10289/1195,6295,10289,1195,7005,9.51,x
OS 6295/10289/1195,6295,10289,1195,8022,65.45,
OS 6295/10289/1292,6295,10289,1292,2001,653.83,x
OS 6295/10289/1292,6295,10289,1292,7005,14.86,x
OS 6295/10289/1292,6295,10289,1292,8022,19.09,
OS 6295/10289/1292,6295,10289,1292,20D6,-6.61,x
OS 6295/10289/1292,6295,10289,1292,30E5,-18.53,x
OS 6295/10289/1177,6295,10289,1177,2014,"2,492.43",
OS 6295/10289/1177,6295,10289,1177,3011,18.93,
OS 6295/10289/1177,6295,10289,1177,7034,26.91,
OS 6295/10289/1177,6295,10289,1177,2014,"1,601.18",
OS 6295/10289/1177,6295,10289,1177,2014,"1,601.18",
OS 6295/10289/1177,6295,10289,1177,2014,"1,601.18",
OS 6295/10289/1177,6295,10289,1177,3011,199.92,
OS 6295/10289/1177,6295,10289,1177,3011,199.92,
OS 6295/10289/1177,6295,10289,1177,3011,199.92,
OS 6295/10289/1177,6295,10289,1177,7034,167.39,
OS 6295/10289/1177,6295,10289,1177,7034,167.39,
OS 6295/10289/1177,6295,10289,1177,7034,167.39,
OS 6295/10289/1177,6295,10289,1177,30V1,"-1,170.00",
OS 6295/10289/1376,6295,10289,1376,2014,248.98,
OS 6295/10289/1376,6295,10289,1376,3011,124.84,
OS 6295/10289/1376,6295,10289,1376,7034,57.61,
OS 6295/10289/1223,6295,10289,1223,2001,441.72,x
OS 6295/10289/1223,6295,10289,1223,7005,17.62,x
OS 6295/10289/1223,6295,10289,1223,8022,10.50,
OS 6295/10289/1223,6295,10289,1223,30E5,-25.86,x
OS 6295/10289/1401,6295,10289,1401,2001,87.78,x
OS 6295/10289/1401,6295,10289,1401,7005,84.49,x
OS 6295/10289/1401,6295,10289,1401,8022,55.04,
OS 6295/10289/1401,6295,10289,1401,20D6,-1.43,x
OS 6295/10289/1401,6295,10289,1401,30E5,-7.08,x
OS 6295/10289/1176,6295,10289,1176,2001,289.15,x
OS 6295/10289/1176,6295,10289,1176,7005,66.91,x
OS 6295/10289/1176,6295,10289,1176,8022,43.01,
OS 6295/10289/1176,6295,10289,1176,2001,289.15,x
OS 6295/10289/1176,6295,10289,1176,7005,66.91,x
OS 6295/10289/1176,6295,10289,1176,8022,43.01,
OS 6295/10289/1176,6295,10289,1176,30E5,-23.06,x
OS 6295/10289/1326,6295,10289,1326,2001,441.72,x
OS 6295/10289/1326,6295,10289,1326,7005,47.15,x
OS 6295/10289/1326,6295,10289,1326,8022,5.42,
OS 6295/10289/1326,6295,10289,1326,30E5,-25.86,x
OS 6295/10289/1512,6295,10289,1512,2001,313.31,x
OS 6295/10289/1512,6295,10289,1512,7005,84.49,x
OS 6295/10289/1512,6295,10289,1512,8022,51.19,
OS 6295/10289/1512,6295,10289,1512,20D6,-91.82,x
OS 6295/10289/1256,6295,10289,1256,2001,343.43,x
OS 6295/10289/1256,6295,10289,1256,7005,66.91,x
OS 6295/10289/1256,6295,10289,1256,8022,2.68,
OS 6295/10289/1256,6295,10289,1256,30E5,-41.45,x
OS 6295/10289/1386,6295,10289,1386,2001,810.90,x
OS 6295/10289/1386,6295,10289,1386,7005,22.64,x
OS 6295/10289/1386,6295,10289,1386,8022,52.01,
OS 6295/10289/1386,6295,10289,1386,20D6,-13.11,x
OS 6295/10289/1386,6295,10289,1386,30E5,-423.27,x
OS 6295/10289/1517,6295,10289,1517,2001,774.63,x
OS 6295/10289/1517,6295,10289,1517,7005,81.87,x
OS 6295/10289/1517,6295,10289,1517,8022,37.78,
OS 6295/10289/1517,6295,10289,1517,20D6,-22.44,x
OS 6295/10289/1484,6295,10289,1484,2001,289.15,x
OS 6295/10289/1484,6295,10289,1484,7005,56.17,x
OS 6295/10289/1484,6295,10289,1484,8022,18.92,
OS 6295/10289/1484,6295,10289,1484,2001,541.40,x
OS 6295/10289/1484,6295,10289,1484,7005,41.11,x
OS 6295/10289/1484,6295,10289,1484,8022,55.04,
OS 6295/10289/1484,6295,10289,1484,20D6,-198.24,x
OS 6295/10289/1357,6295,10289,1357,2001,668.87,x
OS 6295/10289/1357,6295,10289,1357,7005,33.39,x
OS 6295/10289/1357,6295,10289,1357,8022,55.04,
OS 6295/10289/1489,6295,10289,1489,2001,206.39,x
OS 6295/10289/1489,6295,10289,1489,7005,72.95,x
OS 6295/10289/1489,6295,10289,1489,8022,36.45,
OS 6295/10289/1235,6295,10289,1235,2001,602.91,x
OS 6295/10289/1235,6295,10289,1235,7005,81.87,x
OS 6295/10289/1235,6295,10289,1235,8022,14.03,
OS 6295/10289/1235,6295,10289,1235,30E5,-103.97,x
OS 6295/10289/1340,6295,10289,1340,2014,66.99,
OS 6295/10289/1340,6295,10289,1340,2014,66.99,
OS 6295/10289/1340,6295,10289,1340,2014,66.99,
OS 6295/10289/1340,6295,10289,1340,3011,54.08,
OS 6295/10289/1340,6295,10289,1340,3011,54.08,
OS 6295/10289/1340,6295,10289,1340,3011,54.08,
OS 6295/10289/1340,6295,10289,1340,7034,79.56,
OS 6295/10289/1340,6295,10289,1340,7034,79.56,
OS 6295/10289/1340,6295,10289,1340,7034,79.56,
OS 6295/10289/1380,6295,10289,1380,2014,646.77,
OS 6295/10289/1380,6295,10289,1380,2014,646.77,
OS 6295/10289/1380,6295,10289,1380,2014,646.77,
OS 6295/10289/1380,6295,10289,1380,3011,65.45,
OS 6295/10289/1380,6295,10289,1380,3011,65.45,
OS 6295/10289/1380,6295,10289,1380,3011,65.45,
OS 6295/10289/1380,6295,10289,1380,7034,11.41,
OS 6295/10289/1380,6295,10289,1380,7034,11.41,
OS 6295/10289/1380,6295,10289,1380,7034,11.41,
OS 6295/10289/1499,6295,10289,1499,2001,748.83,x
OS 6295/10289/1499,6295,10289,1499,7005,17.23,x
OS 6295/10289/1499,6295,10289,1499,8022,14.03,
OS 6295/10289/1499,6295,10289,1499,70C0,8.87,
OS 6295/10289/1499,6295,10289,1499,20D6,-3.17,x
OS 6295/10289/1499,6295,10289,1499,30E5,-180.22,x
OS 6295/10289/1454,6295,10289,1454,2001,230.63,x
OS 6295/10289/1454,6295,10289,1454,7005,86.76,x
OS 6295/10289/1454,6295,10289,1454,8022,51.19,
OS 6295/10289/1454,6295,10289,1454,30E5,-46.39,x
OS 6295/10289/1284,6295,10289,1284,2001,480.56,x
OS 6295/10289/1284,6295,10289,1284,7005,22.64,x
OS 6295/10289/1284,6295,10289,1284,8022,37.78,
OS 6295/10289/1284,6295,10289,1284,30E5,-66.01,x
OS 6295/10289/1306,6295,10289,1306,2001,72.58,x
OS 6295/10289/1306,6295,10289,1306,7005,41.11,x
OS 6295/10289/1306,6295,10289,1306,8022,41.36,
OS 6295/10289/1656,6295,10289,1656,8022,33.90,
OS 6295/10289/1656,6295,10289,1656,40L8,347.83,
OS 6295/10289/1398,6295,10289,1398,2001,333.39,x
OS 6295/10289/1398,6295,10289,1398,7005,10.68,x
OS 6295/10289/1398,6295,10289,1398,8022,13.06,
OS 6295/10289/1398,6295,10289,1398,70C0,8.87,
OS 6295/10289/1398,6295,10289,1398,20D6,-7.75,x
OS 6295/10289/1398,6295,10289,1398,30E5,-77.53,x
OS 6295/10289/1662,6295,10289,1662,8022,36.10,
OS 6295/10289/1662,6295,10289,1662,40L8,529.59,
OS 6295/10289/1462,6295,10289,1462,2001,650.83,x
OS 6295/10289/1462,6295,10289,1462,7005,41.11,x
OS 6295/10289/1462,6295,10289,1462,8022,73.34,
OS 6295/10289/1462,6295,10289,1462,30E5,-45.37,x
OS 6295/10289/1589,6295,10289,1589,2014,263.56,
OS 6295/10289/1589,6295,10289,1589,2014,263.56,
OS 6295/10289/1589,6295,10289,1589,2014,263.56,
OS 6295/10289/1589,6295,10289,1589,3011,32.49,
OS 6295/10289/1589,6295,10289,1589,3011,32.49,
OS 6295/10289/1589,6295,10289,1589,3011,32.49,
OS 6295/10289/1589,6295,10289,1589,7034,1.09,
OS 6295/10289/1589,6295,10289,1589,7034,1.09,
OS 6295/10289/1589,6295,10289,1589,7034,1.09,
OS 6295/10289/1664,6295,10289,1664,2014,437.26,
OS 6295/10289/1664,6295,10289,1664,2014,437.26,
OS 6295/10289/1664,6295,10289,1664,2014,437.26,
OS 6295/10289/1664,6295,10289,1664,3011,48.52,
OS 6295/10289/1664,6295,10289,1664,3011,48.52,
OS 6295/10289/1664,6295,10289,1664,3011,48.52,
OS 6295/10289/1664,6295,10289,1664,7034,19.09,
OS 6295/10289/1664,6295,10289,1664,7034,19.09,
OS 6295/10289/1664,6295,10289,1664,7034,19.09,
OS 6295/10289/1414,6295,10289,1414,2014,122.13,
OS 6295/10289/1414,6295,10289,1414,2014,122.13,
OS 6295/10289/1414,6295,10289,1414,2014,122.13,
OS 6295/10289/1414,6295,10289,1414,3011,65.45,
OS 6295/10289/1414,6295,10289,1414,3011,65.45,
OS 6295/10289/1414,6295,10289,1414,3011,65.45,
OS 6295/10289/1414,6295,10289,1414,7034,1.09,
OS 6295/10289/1414,6295,10289,1414,7034,1.09,
OS 6295/10289/1414,6295,10289,1414,7034,1.09,
OS 6295/10229/1033,6295,10229,1033,2014,178.72,
OS 6295/10229/1033,6295,10229,1033,2014,178.72,
OS 6295/10229/1033,6295,10229,1033,2014,178.72,
OS 6295/10229/1033,6295,10229,1033,3011,167.39,
OS 6295/10229/1033,6295,10229,1033,3011,167.39,
OS 6295/10229/1033,6295,10229,1033,3011,167.39,
OS 6295/10229/1033,6295,10229,1033,7034,84.49,
OS 6295/10229/1033,6295,10229,1033,7034,84.49,
OS 6295/10229/1033,6295,10229,1033,7034,84.49,
OS 6295/10229/1223,6295,10229,1223,2014,324.11,
OS 6295/10229/1223,6295,10229,1223,2014,324.11,
OS 6295/10229/1223,6295,10229,1223,2014,324.11,
OS 6295/10229/1223,6295,10229,1223,3011,119.08,
OS 6295/10229/1223,6295,10229,1223,3011,119.08,
OS 6295/10229/1223,6295,10229,1223,3011,119.08,
OS 6295/10229/1223,6295,10229,1223,7034,26.59,
OS 6295/10229/1223,6295,10229,1223,7034,26.59,
OS 6295/10229/1223,6295,10229,1223,7034,26.59,
OS 6295/10229/1281,6295,10229,1281,2001,433.94,x
OS 6295/10229/1281,6295,10229,1281,7005,139.41,x
OS 6295/10229/1281,6295,10229,1281,8022,58.89,
OS 6295/10229/1281,6295,10229,1281,20D6,-34.77,x
OS 6295/10229/1286,6295,10229,1286,2001,264.23,x
OS 6295/10229/1286,6295,10229,1286,7005,124.84,x
OS 6295/10229/1286,6295,10229,1286,8022,55.04,
OS 6295/10229/1286,6295,10229,1286,20D6,-14.25,x
OS 6295/10229/1398,6295,10229,1398,2001,131.82,x
OS 6295/10229/1398,6295,10229,1398,7005,40.65,x
OS 6295/10229/1398,6295,10229,1398,8022,48.95,
OS 6295/10229/1398,6295,10229,1398,20D6,-31.46,x
OS 6295/10229/1398,6295,10229,1398,30E5,-105.86,x
OS 6295/10229/1346,6295,10229,1346,2001,736.10,x
OS 6295/10229/1346,6295,10229,1346,7005,80.72,x
OS 6295/10229/1346,6295,10229,1346,8022,20.59,
OS 6295/10229/1346,6295,10229,1346,30E5,-71.45,x
OS 6295/10229/1195,6295,10229,1195,2001,411.67,x
OS 6295/10229/1195,6295,10229,1195,7005,55.94,x
OS 6295/10229/1195,6295,10229,1195,8022,29.39,
OS 6295/10229/1195,6295,10229,1195,20D6,-6.06,x
OS 6295/10229/1292,6295,10229,1292,2001,"1,021.87",x
OS 6295/10229/1292,6295,10229,1292,7005,14.12,x
OS 6295/10229/1292,6295,10229,1292,8022,14.86,
OS 6295/10229/1292,6295,10229,1292,30E5,-108.07,x
OS 6295/10229/1177,6295,10229,1177,2001,19.08,x
OS 6295/10229/1177,6295,10229,1177,7005,162.20,x
OS 6295/10229/1177,6295,10229,1177,8022,35.41,
OS 6295/10229/1177,6295,10229,1177,20D6,-10.31,x
OS 6295/10229/1376,6295,10229,1376,2001,386.67,x
OS 6295/10229/1376,6295,10229,1376,7005,122.25,x
OS 6295/10229/1376,6295,10229,1376,8022,70.76,
OS 6295/10213/1033,6295,10213,1033,2001,144.20,x
OS 6295/10213/1033,6295,10213,1033,7005,59.24,x
OS 6295/10213/1033,6295,10213,1033,70C0,8.87,
OS 6295/10213/1033,6295,10213,1033,20D6,-11.47,x
OS 6295/10213/1033,6295,10213,1033,30E5,-20.14,x
OS 6295/10213/1223,6295,10213,1223,2001,245.30,x
OS 6295/10213/1223,6295,10213,1223,7005,144.16,x
OS 6295/10213/1223,6295,10213,1223,70C0,9.19,
OS 6295/10213/1223,6295,10213,1223,20D6,-30.65,x
OS 6295/10213/1223,6295,10213,1223,30E5,-130.51,x
OS 6295/10213/1281,6295,10213,1281,2001,"1,107.66",x
OS 6295/10213/1281,6295,10213,1281,7005,59.24,x
OS 6295/10213/1281,6295,10213,1281,30E5,-130.57,x
